vB_Eco_SLUR29|NC_054895.1	vB_Eco_SLUR29|NC_054895.1	100.000	48466	0	0	1	48466	1	48466	0.0	89500	48466	48466
vB_Eco_SLUR29|NC_054895.1	vB_Eco_SLUR29|NC_054895.1	90.769	65	5	1	18107	18170	14971	14907	7.94e-16	86.1	48466	48466
vB_Eco_SLUR29|NC_054895.1	vB_Eco_SLUR29|NC_054895.1	90.769	65	5	1	14907	14971	18170	18107	7.94e-16	86.1	48466	48466
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	95.819	13250	527	20	30633	43868	8207	21443	0.0	21374	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	96.870	12108	338	30	10414	22490	38768	50865	0.0	20221	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	98.066	3723	68	4	1	3721	26245	29965	0.0	6473	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	95.447	3756	165	6	25625	29377	3211	6963	0.0	5984	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	98.359	3352	53	2	45116	48466	22894	26244	0.0	5884	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	95.750	1859	77	2	22364	24221	1	1858	0.0	2994	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	98.322	1430	22	2	6817	8245	35840	37268	0.0	2507	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	95.157	1590	67	10	8566	10150	37202	38786	0.0	2501	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	94.910	1395	63	8	5448	6838	31683	33073	0.0	2176	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	97.277	1212	29	3	3906	5115	30120	31329	0.0	2052	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_EcoS_swan01|LT841304.1	91.026	858	73	4	24763	25618	2412	3267	0.0	1155	48466	50865
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	96.427	9657	330	12	34220	43868	19615	29264	0.0	15908	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	95.707	5894	213	29	17727	23589	3228	9112	0.0	9446	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	96.645	4531	150	2	1579	6108	36237	40766	0.0	7524	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	95.310	3582	168	0	30632	34213	15491	19072	0.0	5685	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	96.480	3352	115	3	45116	48466	30716	34065	0.0	5533	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	91.484	3605	251	48	8566	12137	43474	47055	0.0	4905	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	95.972	2706	108	1	14983	17687	1	2706	0.0	4392	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	96.590	2581	87	1	12529	15109	47764	50343	0.0	4277	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	96.265	1660	55	7	27722	29377	12591	14247	0.0	2715	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	97.342	1204	28	2	7045	8245	42338	43540	0.0	2043	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	93.201	1206	68	7	26276	27479	11413	12606	0.0	1760	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	86.852	1582	187	19	1	1570	34066	35638	0.0	1749	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	87.776	679	72	9	6166	6838	41006	41679	0.0	784	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	90.769	65	5	1	18107	18170	50206	50142	7.94e-16	86.1	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar002J2|LR027385.1	89.231	65	6	1	14907	14971	3671	3608	3.70e-14	80.5	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	96.214	8029	291	10	35847	43868	1	8023	0.0	13130	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	95.707	5894	213	29	17727	23589	32203	38087	0.0	9446	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	96.434	5160	182	2	12529	17687	26523	31681	0.0	8508	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	96.645	4531	150	2	1579	6108	14996	19525	0.0	7524	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	95.310	3582	168	0	30632	34213	44466	48047	0.0	5685	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	96.480	3352	115	3	45116	48466	9475	12824	0.0	5533	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	91.484	3605	251	48	8566	12137	22233	25814	0.0	4905	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	97.547	1753	43	0	34220	35972	48590	50342	0.0	3000	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	96.265	1660	55	7	27722	29377	41566	43222	0.0	2715	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	97.342	1204	28	2	7045	8245	21097	22299	0.0	2043	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	93.201	1206	68	7	26276	27479	40388	41581	0.0	1760	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	86.852	1582	187	19	1	1570	12825	14397	0.0	1749	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	87.776	679	72	9	6166	6838	19765	20438	0.0	784	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	90.769	65	5	1	18107	18170	28965	28901	7.94e-16	86.1	48466	50343
vB_Eco_SLUR29|NC_054895.1	vB_Eco_mar001J1|LR027388.1	89.231	65	6	1	14907	14971	32646	32583	3.70e-14	80.5	48466	50343
PARMAL1|OQ376858.1	PARMAL1|OQ376858.1	100.000	44565	0	0	1	44565	1	44565	0.0	82297	44565	44565
PARMAL1|OQ376858.1	PARMAL1|OQ376858.1	100.000	127	0	0	44439	44565	1	127	6.85e-61	235	44565	44565
PARMAL1|OQ376858.1	PARMAL1|OQ376858.1	100.000	127	0	0	1	127	44439	44565	6.85e-61	235	44565	44565
PARMAL1|OQ376858.1	KUW1|OQ376857.1	75.447	3576	794	69	3	3528	4336	7877	0.0	1663	44565	44509
PARMAL1|OQ376858.1	KUW1|OQ376857.1	77.078	3032	591	82	40268	43251	133	3108	0.0	1653	44565	44509
